census_block_id,state_code,state,state_name,county_code,county,tract,block_group,congressional_district,incorporated_place,unified_school_district,legislative_district_upper,legislative_district_lower,voting_district
440070104003010,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003011,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003012,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003013,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003014,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003015,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003016,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003017,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003018,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003019,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441008
440070104003020,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003021,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003022,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003023,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003024,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003025,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003026,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003027,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003028,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003029,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003030,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003031,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003032,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003033,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003034,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003035,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003036,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003037,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003038,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003039,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003040,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003041,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003042,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003043,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003044,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003045,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003046,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003047,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003048,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003049,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003050,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003051,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003052,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003053,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003054,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003055,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003056,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003057,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003058,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003059,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003060,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003061,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003062,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003063,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003064,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003065,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003066,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003067,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104003068,44,RI,Rhode Island,7,Providence County,10400,3,01,22960,330,014,064,441009
440070104004000,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004001,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004002,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004003,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004004,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004005,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004006,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004007,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004008,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004009,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004010,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004011,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004012,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004013,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004014,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004015,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004016,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004017,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004018,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004019,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004020,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004021,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004022,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004023,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104004024,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004025,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004026,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441008
440070104004027,44,RI,Rhode Island,7,Providence County,10400,4,01,22960,330,014,064,441009
440070104005000,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005001,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005002,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005003,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005004,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005005,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005006,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005007,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005008,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005009,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005010,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005011,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005012,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005013,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005014,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005015,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005016,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005017,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070104005018,44,RI,Rhode Island,7,Providence County,10400,5,01,22960,330,014,064,441009
440070105011000,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011001,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011002,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011003,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011004,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011005,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011006,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011007,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011008,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011009,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011010,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011011,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011012,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011013,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011014,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011015,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011016,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011017,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011018,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011019,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011020,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011021,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011022,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,063,441007
440070105011023,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011024,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011025,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011026,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011027,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011028,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011029,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011030,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011031,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011032,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011033,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011034,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011035,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011036,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011037,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011038,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011039,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105011040,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441011
440070105011041,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,014,065,441018
440070105011042,44,RI,Rhode Island,7,Providence County,10501,1,01,22960,330,018,065,441013
440070105012000,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012001,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012002,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012003,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012004,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012005,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012006,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012007,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012008,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012009,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012010,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012011,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012012,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012013,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012014,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012015,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012016,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012017,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012018,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012019,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012020,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012021,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012022,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012023,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012024,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012025,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012026,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012027,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012028,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012029,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441009
440070105012030,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012031,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012032,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012033,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012034,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012035,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105012036,44,RI,Rhode Island,7,Providence County,10501,2,01,22960,330,014,064,441010
440070105013000,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013001,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013002,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013003,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013004,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013005,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013006,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013007,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013008,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013009,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013010,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013011,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013012,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013013,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013014,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013015,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013016,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013017,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441018
440070105013018,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013019,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013020,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013021,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013022,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013023,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013024,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013025,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013026,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013027,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013028,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013029,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013030,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013031,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013032,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013033,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013034,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013035,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105013036,44,RI,Rhode Island,7,Providence County,10501,3,01,22960,330,014,065,441011
440070105021000,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021001,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021002,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021003,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021004,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021005,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021006,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021007,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021008,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021009,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021010,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021011,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021012,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021013,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021014,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021015,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021016,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021017,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021018,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021019,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021020,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021021,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021022,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021023,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021024,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021025,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021026,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021027,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021028,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021029,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021030,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021031,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021032,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021033,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021034,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021035,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021036,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021037,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021038,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021039,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021040,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021041,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105021042,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021043,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021044,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021045,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021046,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,065,441011
440070105021047,44,RI,Rhode Island,7,Providence County,10502,1,01,22960,330,014,064,441010
440070105022000,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022001,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022002,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022003,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022004,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022005,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022006,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022007,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022008,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022009,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022010,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022011,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022012,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022013,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105022014,44,RI,Rhode Island,7,Providence County,10502,2,01,22960,330,014,064,441010
440070105023000,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023001,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023002,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023003,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023004,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023005,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023006,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023007,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023008,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023009,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023010,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023011,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023012,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023013,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023014,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023015,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023016,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023017,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023018,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023019,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023020,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023021,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023022,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023023,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,014,065,441011
440070105023024,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023025,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023026,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023027,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023028,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
440070105023029,44,RI,Rhode Island,7,Providence County,10502,3,01,22960,330,018,065,441013
